timestamp,value1,value2,value3
1.9339712999999998,10.847895612189923,0.19936260303391107,0.7906877621859023
2.0645363,13.001146077609198,0.0,1.9920136684761909
2.4440302999999997,15.350477398235482,0.0,1.674043652462305
2.8616132999999997,17.074701358308527,0.0,2.328818556086619
3.4035393,18.718022038692506,0.0,2.899877978995356
4.0698293,20.15,0.0,2.9529409726199836
4.702170300000001,20.15,0.0,3.0934321296475833
5.276027300000001,20.15,0.0,4.040884058589113
5.914297300000001,20.15,0.0,6.066646076888257
6.462503300000002,20.15,0.0,8.994839951019175
7.217107300000002,20.15,0.0,10.66286109888537
8.376017300000003,20.15,2.2669510906293855,7.895910008255985
9.298247300000003,20.15,2.6616734963979956,7.001187602487375
10.163923300000004,20.15,1.719499301593657,7.443361797291714
11.196573300000004,20.15,1.929793275885059,6.733067823000312
12.121705300000004,20.15,1.5223189065346536,6.640542192350717
12.984432300000003,20.15,0.4894596801481035,7.173401418737267
13.833833300000004,20.15,0.0,7.440969249530456
14.682540300000003,19.997758073424627,0.0,8.161837256837305
15.537302300000004,19.782999432719077,0.0,8.799769079200585
16.376129300000002,19.61784287176772,0.0,8.412654943038284
17.160536300000004,19.52498116271586,0.0,9.642542774557343
18.136409300000004,19.54285531956551,0.0,9.369301395117935
19.077437300000003,19.531634186101368,0.21325676859441173,8.656044626523522
19.934234300000004,19.4200511392988,0.0,9.36880354669335
20.932730300000003,19.226664116195842,0.9633583565394055,7.905445190153944
21.728749300000004,18.996848697625005,0.3643977826822892,8.00440576401106
22.517107300000003,18.774404245348993,0.0,9.305952047320297
23.488861300000003,18.54180902197111,0.0,9.289246013809521
24.467208300000003,18.292127244599108,0.0,9.014299005887983
25.4515473,18.063391864885205,0.0,8.951996817867855
26.464957300000002,17.852224054475215,0.0,8.628792286857088
27.474117300000003,17.646354811077373,0.0,8.219093277000376
28.479857300000003,17.451170380135018,0.0,8.041609703508133
29.445151300000003,17.258167946514327,0.6646748723002057,6.876934831207927
30.303161300000003,17.067534823227387,0.0,7.635150220795898
31.310681300000002,16.892843232884108,0.0,7.408107847312114
32.268661300000005,16.703872014406546,0.0,7.7138611709336775
33.2629773,16.503717810569007,0.0,7.429180317708949
34.2637173,16.29741615309007,0.0,7.614804462890842
35.2596093,16.0869497701296,0.0,7.216566982360167
36.1000493,15.867701595208793,0.0,8.303454039715822
37.0826543,15.62749506648018,0.0,7.974485660730961
38.0589493,15.398265499245023,0.5146530843418264,6.959832576389134
38.8451383,15.180970162109812,0.0,8.103387669694175
39.828257300000004,15.541639087230203,0.8612485548656847,6.742139114828491
40.684477300000005,15.458152992240834,0.609589228835377,6.493798440858798
41.760297300000005,16.443320290909238,1.0971875165641074,5.506200153130068
42.8935273,16.833232742153026,3.6784006550259383,2.4249870146682375
43.7151173,16.69210881874411,4.381562445877655,1.2218252238165208
44.473359300000006,16.52630463301692,3.5910127416571465,1.5123749280370298
45.221772300000005,16.50178228300291,4.273692287029491,0.3296953826646847
45.8235833,16.48708390266543,4.3978373192795175,0.0
46.3433793,16.460409445704023,3.5025090929585074,0.39532822632100983
46.919488300000005,16.450005315803242,3.3616347479506845,0.036202571328832756
47.4526103,16.392677283682797,3.264128947839778,0.0
47.940255300000004,16.282373544898956,3.1948174806123566,0.0
48.3886843,16.14262180938494,3.1590671945096047,0.0
48.8055793,16.118571727284387,3.387108527231445,0.0
49.0777463,16.4087232814285,2.2478313168844153,0.6392772103470299
49.3056973,16.277899580992806,1.0755443139306462,1.311564213300799
49.620340299999995,17.409408159392385,1.057254664229009,0.8298538630024361
50.0344103,18.826987546465926,1.554204501221831,0.0
50.5034953,20.15,2.9641728535906813,0.0
50.8056993,20.15,2.6662851142171267,0.0
51.1654433,20.15,2.573396273963021,0.0
51.7128253,20.15,4.128291584384579,0.0
52.1871423,20.15,4.406523975931855,0.0
52.6589263,20.15,4.563281801055712,0.0
53.0116333,20.15,3.3301141538755714,0.733167647180141
53.4019933,20.15,1.4858242326564068,2.0774575683993057
54.0428783,20.15,0.5357909135098412,2.5274908875458713
54.8649643,20.15,1.356016162641538,1.2072656384141747
55.7626803,20.15,2.2139931456341717,0.0
56.7061653,20.15,2.164965424019667,0.0
58.0619953,20.15,5.9310683764315195,0.0
59.1136453,20.15,6.207668657965723,0.0
60.236235300000004,20.15,7.3571831300051835,0.0
61.1745353,20.15,6.974036022065849,0.0
62.030183300000004,20.15,6.196006513125802,0.2780295089400463
62.84179030000001,20.15,4.70307605922541,1.2709599628404384
63.677652300000005,20.15,3.6017270270650545,1.8723089950007936
64.50802230000001,19.98083890552642,3.6375616742834214,1.3364743477824268
65.27414630000001,19.88095295852126,2.0223920618814133,2.451643960184435
66.21195930000002,19.964992447853568,2.8312587075437534,1.1427773145220945
66.98433030000002,20.025717445255772,1.0255806862734964,2.4484553357923513
67.96638930000003,20.05655206838862,0.9397643227427057,2.034271699323142
68.90535130000004,19.952880007309336,0.3504199646382875,2.12361605742756
69.90570130000003,19.72984571831441,0.23524032456600114,1.7387956974998466
70.91249130000003,19.526211058850173,1.0723748215808833,0.40166120048496445
71.76517130000003,19.322377130224137,0.0,1.289827835978666
72.71800930000003,19.112365857582436,0.638936056283236,0.15089177969542988
73.56292330000004,18.866415614981,0.0,1.2453953504454225
74.49962830000004,18.652547707428678,0.0,1.402082626206351
75.51061830000005,18.46677675168955,0.8868623894852574,0.015220236721093627
76.36872630000005,18.28957436990764,0.0,0.8041369389874051
77.33409430000005,18.116955178847036,0.0,1.1428412404404615
78.43222430000004,17.934571798858443,0.4969277814521055,0.14591345898835606
79.47848430000005,17.72668196615999,1.8419646219495251,0.0
80.29645030000005,17.51082136698971,0.1536661883761945,1.1882984335733306
81.29425630000004,17.28977976961274,0.029340850753175718,0.8126237711963493
82.27751730000004,17.069734518044747,0.0,0.855026586807665
83.26454630000005,16.852080496418306,0.0,0.5740657681172369
84.24687030000005,16.63502428227725,0.0,0.33217266388387223
85.24118530000005,16.417170991489012,0.0,0.13342019729334648
86.24206530000005,16.198122085730002,0.8106972555418672,0.0
87.05646830000005,15.980866602427152,0.0,1.0817481163685472
88.05924830000005,15.761419158344548,0.937332818493112,0.0
88.86356930000005,15.543765136718104,0.34023961375005163,0.09709320474306038
89.67598330000006,15.324716230959094,0.0,1.0719013560208213
90.68931330000005,15.113638091671913,1.2326638605432976,0.0
91.50592330000005,14.910729988018351,0.6022006226951163,0.13046323784818126
92.42333730000004,14.662986322960757,0.0,0.41113941167429147
93.58526730000004,14.428066405094588,2.719839563716325,0.0
94.42954730000004,14.20383650112889,3.0958074080284117,0.0
95.31305830000004,13.997540821724803,3.3241134072388583,0.0
96.13443430000004,13.787857566570192,3.605823222372546,0.0
96.86960230000004,13.560240086853963,3.564492884468344,0.0
97.43861530000004,13.31229715263457,3.6330211948765037,0.0
98.00921930000004,13.064225470089882,3.3809575172663804,0.0
98.54955430000004,12.827312860605751,3.177952714058211,0.0
98.96525730000003,12.579041908899265,2.8655891881272693,0.0
99.40648030000003,12.349631006726876,2.4017114493160836,0.0
99.83994530000002,12.13954921324867,2.137987742513469,0.0
100.22749730000002,11.966730753026269,1.8228746258397832,0.0
100.45406030000002,11.789329102082567,1.039985546095048,0.2828890797447351
100.77456730000003,11.694026345798708,0.471579247978156,0.351295377861627
101.25063430000003,11.796996405501613,1.3943333540572,0.0
101.71489530000002,12.163998104583873,2.2824455575164317,0.0
102.18704730000002,13.106887681255822,3.1992740749894555,0.0
102.55239630000001,14.433171125222778,3.559531022463991,0.0
102.82657830000001,15.822822162640772,2.7609604532693277,0.29857056919466296
103.19499130000001,17.647079241935284,2.264396403115255,0.29513461934873575
103.33528430000001,19.511190153588938,0.015321143113357971,2.0442098793506327
103.38513010000001,20.15,0.0,4.436043880996302
103.43095680000002,20.15,0.0,7.248926241964876
103.78138780000002,20.15,0.0,9.179548009456933
104.31557080000002,20.15,0.0,10.5930923285281
105.33691080000001,20.15,0.9894206538202268,9.103671674707872
