0.000000,0.000000,0.000000,0.000000
0.000000,0.014668,2.030728,0.000000
0.021724,0.028416,2.028394,2.030728
0.024006,0.052862,2.029318,2.028394
0.030648,0.039773,2.036678,2.029318
0.021055,0.042139,2.044491,2.036678
0.000000,0.032887,2.024605,2.044491
0.000000,0.014642,2.024638,2.024605
0.000000,0.026104,2.025214,2.024638
0.000000,0.031149,2.025675,2.025214
0.000000,0.045960,2.025025,2.025675
0.000000,0.019049,2.023652,2.025025
0.000000,0.014686,2.022289,2.023652
0.000000,0.034153,2.020810,2.022289
0.034376,0.020756,2.007753,2.020810
0.037238,0.046265,2.012663,2.007753
0.000000,0.018125,2.017905,2.012663
0.021918,0.020312,2.022559,2.017905
0.027558,0.033170,2.025262,2.022559
0.021384,0.042669,2.024678,2.025262
0.022869,0.027588,2.022588,2.024678
0.034989,0.042784,2.019502,2.022588
0.000000,0.061200,2.017353,2.019502
0.049769,0.022705,2.016729,2.017353
0.068194,0.048670,2.017418,2.016729
0.084326,0.039952,2.019498,2.017418
0.104482,0.044477,2.022658,2.019498
0.078107,0.043584,2.024468,2.022658
0.086709,0.031431,2.025112,2.024468
0.064673,0.019305,2.023375,2.025112
0.045090,0.022180,2.021233,2.023375
0.050988,0.010450,2.018970,2.021233
0.039974,0.007776,2.015617,2.018970
0.187598,0.017711,1.983050,2.015617
0.156134,0.053272,1.949170,1.983050
0.106925,0.155470,1.898699,1.949170
0.059774,0.262732,1.798486,1.898699
0.300163,0.360356,1.663374,1.798486
0.493719,0.410237,1.541975,1.663374
0.430053,0.491112,1.462112,1.541975
0.506712,0.673384,1.387964,1.462112
0.562065,0.652817,1.290590,1.387964
0.507227,0.705247,1.182926,1.290590
0.587335,0.930791,1.049234,1.182926
0.861845,0.806052,0.871167,1.049234
0.464330,0.827783,0.720461,0.871167
0.612582,0.973360,0.578566,0.720461
1.095504,0.773706,0.433092,0.578566
0.894030,0.804238,0.332883,0.433092
1.013054,0.971286,0.251297,0.332883
0.858602,0.793872,0.180024,0.251297
0.889908,0.803093,0.138742,0.180024
0.755080,0.908908,0.111577,0.138742
0.819593,0.807562,0.093490,0.111577
0.719467,0.808452,0.086953,0.093490
0.678217,0.926086,0.085293,0.086953
0.855295,0.808589,0.084467,0.085293
0.711730,0.810249,0.081890,0.084467
0.751484,0.968914,0.075400,0.081890
0.989027,0.824517,0.066800,0.075400
0.808703,1.005916,0.061077,0.066800
1.013970,0.955534,0.057545,0.061077
1.008196,0.825773,0.057456,0.057545
0.795911,0.948308,0.058119,0.057456
1.002896,0.823856,0.059170,0.058119
0.799918,0.852779,0.060052,0.059170
0.793075,0.948898,0.060891,0.060052
0.988702,0.845663,0.061699,0.060891
0.794734,0.838974,0.062105,0.061699
0.942020,0.965980,0.061867,0.062105
1.008214,0.815412,0.061191,0.061867
0.813930,0.822278,0.060265,0.061191
0.855333,0.995858,0.059300,0.060265
1.000526,0.845131,0.058459,0.059300
0.796386,0.856402,0.058177,0.058459
0.789222,0.960662,0.058479,0.058177
0.998191,0.802836,0.058743,0.058479
0.798169,0.833922,0.059598,0.058743
0.790044,1.005332,0.060749,0.059598
0.977740,0.811296,0.062823,0.060749
0.780660,0.860658,0.064188,0.062823
0.777523,0.948276,0.064588,0.064188
0.978406,0.812274,0.064030,0.064588
0.787065,0.874050,0.042422,0.064030
1.005662,0.988371,0.019603,0.042422
1.134226,0.792167,0.090772,0.019603
0.906825,0.906515,0.120391,0.090772
1.026121,0.829690,0.131736,0.120391
0.895190,0.701850,0.129813,0.131736
0.670597,0.707747,0.123363,0.129813
0.681548,0.676123,0.114353,0.123363
0.646100,0.565407,0.105002,0.114353
0.584336,0.449678,0.097653,0.105002
0.433460,0.453324,0.093113,0.097653
0.418394,0.457243,0.090140,0.093113
0.452843,0.363258,0.089315,0.090140
0.333458,0.345107,0.086682,0.089315
0.293493,0.361321,0.068670,0.086682
0.233834,0.276982,0.073914,0.068670
0.246054,0.308581,0.108150,0.073914
0.342887,0.320224,0.178812,0.108150
0.498051,0.283058,0.266470,0.178812
0.446313,0.292902,0.305438,0.266470
0.295079,0.256128,0.268051,0.305438
0.230211,0.331563,0.225459,0.268051
0.368876,0.308156,0.270544,0.225459
0.274234,0.320526,0.376278,0.270544
0.241373,0.452936,0.494571,0.376278
0.301067,0.534156,0.635966,0.494571
0.317985,0.643058,0.778938,0.635966
0.358521,0.610194,0.921099,0.778938
0.506491,0.690504,1.037383,0.921099
0.636715,0.896947,1.146912,1.037383
0.893817,0.767171,1.254324,1.146912
0.756767,0.806059,1.328058,1.254324
0.999308,0.970588,1.392041,1.328058
0.849812,0.814510,1.453966,1.392041
0.879509,0.792151,1.496691,1.453966
0.765812,0.927416,1.532984,1.496691
0.823788,0.769203,1.565682,1.532984
0.718995,0.796729,1.584462,1.565682
0.691371,0.931917,1.594576,1.584462
0.896680,0.787048,1.594281,1.594576
0.738864,0.819702,1.585056,1.594281
0.760707,0.966932,1.571907,1.585056
0.974552,0.791316,1.557994,1.571907
0.777618,0.812450,1.550483,1.557994
0.779951,0.968489,1.547372,1.550483
0.987124,0.821472,1.548180,1.547372
0.799809,0.827023,1.550912,1.548180
0.963599,0.972863,1.554237,1.550912
0.849362,0.793722,1.557451,1.554237
0.943724,0.833297,1.559007,1.557451
0.842784,0.981075,1.559498,1.559007
0.951180,0.828836,1.559177,1.559498
0.847167,0.841716,1.558548,1.559177
0.807672,0.964549,1.557920,1.558548
1.018951,0.825307,1.557555,1.557920
0.817860,1.007910,1.557794,1.557555
1.023837,0.976857,1.558407,1.557794
1.010408,0.833938,1.558982,1.558407
0.796847,0.996089,1.559336,1.558982
0.991679,0.809610,1.559366,1.559336
0.801880,0.829993,1.559071,1.559366
0.806138,0.996202,1.558674,1.559071
1.018343,0.810486,1.558260,1.558674
0.818555,0.853399,1.558109,1.558260
0.812081,0.983804,1.558171,1.558109
1.000784,0.805787,1.558409,1.558171
0.806123,0.847922,1.558985,1.558409
0.953446,0.988706,1.559811,1.558985
1.001664,0.832171,1.560024,1.559811
0.566233,0.845024,1.560658,1.560024
0.391984,0.955034,1.563461,1.560658
0.891141,0.744696,1.565953,1.563461
0.716132,0.718756,1.566520,1.565953
0.679071,0.756192,1.566296,1.566520
0.773036,0.601124,1.565994,1.566296
0.576570,0.575184,1.566311,1.565994
0.539983,0.619018,1.567708,1.566311
0.603276,0.492717,1.570761,1.567708
