0.0200414,0.0334975,0.0397681,0,40100000
0.0243789,0.040091,0.0459988,0.0397681,40296000
0.0206846,0.048669,0.0471775,0.0459988,40460000
0.0204959,0.0367432,0.026034,0.0471775,41220000
0.0246395,0.0394941,0.0288738,0.026034,41420000
0.0192827,0.0424448,0.0334558,0.0288738,43136000
0.0282289,0.0630804,0.0368447,0.0334558,43332000
0.0307518,0.0442732,0.0403,0.0368447,43496000
0.0424206,0.0561653,0.0448546,0.0403,43664000
0.0426554,0.0290259,0.0503623,0.0448546,43860000
0.0544179,0.0277962,0.052921,0.0503623,44060000
0.0537504,0.0558905,0.0523093,0.052921,44256000
0.0659318,0.0473133,0.0525329,0.0523093,44456000
0.0573504,0.0842905,0.054597,0.0525329,44652000
0.0650717,0.048788,0.0569244,0.054597,44852000
0.0713889,0.0407462,0.0594579,0.0569244,45048000
0.0829358,0.0862608,0.0625303,0.0594579,45248000
0.0866724,0.0324328,0.0649062,0.0625303,45444000
0.0759809,0.0431795,0.0662543,0.0649062,45608000
0.10255,0.0252331,0.0675401,0.0662543,45808000
0.106343,0.0744264,0.0697419,0.0675401,46004000
0.086528,0.0388579,0.0713603,0.0697419,46172000
0.0854074,0.0586249,0.0724696,0.0713603,46368000
0.0759624,0.0430943,0.0734843,0.0724696,46568000
0.0673005,0.0349468,0.0738969,0.0734843,46764000
0.0464865,0.0124139,0.0734012,0.0738969,46928000
0.0483337,0.033999,0.0720353,0.0734012,47128000
0.0332754,0.0255202,0.0702848,0.0720353,47324000
0.0254753,0.00684629,0.0714734,0.0702848,47524000
0.0554421,0,0.104306,0.0714734,47720000
0.162547,0.0233989,0.16632,0.104306,47920000
0.229561,0.0574471,0.233043,0.16632,48116000
0.196768,0.154197,0.29209,0.233043,48284000
0.220157,0.178144,0.336853,0.29209,48480000
0.121734,0.257276,0.350229,0.336853,48644000
0.0602643,0.377545,0.358545,0.350229,48812000
0.398625,0.532382,0.361959,0.358545,49008000
0.699433,0.671743,0.344836,0.361959,49208000
0.865329,0.795235,0.315047,0.344836,49404000
0.912843,0.806508,0.269324,0.315047,49604000
1.02824,0.787448,0.214225,0.269324,49800000
0.916946,0.941,0.16422,0.214225,49964000
1.24128,0.972433,0.107309,0.16422,50164000
1.25308,0.832194,0.0726646,0.107309,50360000
0.940277,0.981558,0.0482053,0.0726646,50528000
1.05863,0.803811,0.0421321,0.0482053,50724000
0.792224,0.808082,0.0593474,0.0421321,50888000
0.751369,0.963667,0.0809683,0.0593474,51056000
0.904771,0.80015,0.102149,0.0809683,51252000
0.732994,0.840816,0.114482,0.102149,51416000
0.754277,0.965677,0.122064,0.114482,51584000
0.971426,0.783637,0.123798,0.122064,51780000
0.803295,0.984271,0.120883,0.123798,51944000
1.02214,0.955964,0.116553,0.120883,52144000
1.00692,0.845949,0.113666,0.116553,52340000
0.809442,1.00325,0.114221,0.113666,52508000
1.01214,0.988824,0.118781,0.114221,52704000
1.01116,0.963266,0.129842,0.118781,52904000
1.15485,0.820711,0.150794,0.129842,53100000
0.807693,0.842504,0.173057,0.150794,53264000
0.856449,0.981601,0.192172,0.173057,53432000
0.994653,0.820258,0.200019,0.192172,53628000
0.803021,1.01278,0.190567,0.200019,53792000
1.01879,0.977862,0.159373,0.190567,53992000
1.02943,0.8426,0.11367,0.159373,54188000
0.819772,0.97637,0.0793102,0.11367,54356000
1.01467,0.818696,0.0709247,0.0793102,54552000
0.807655,0.831556,0.0790922,0.0709247,54716000
0.786954,0.931905,0.0819038,0.0790922,54884000
0.969128,0.997501,0.0779441,0.0819038,55080000
0.975575,0.99369,0.0756878,0.0779441,55280000
0.980989,0.800954,0.0782665,0.0756878,55476000
0.794942,0.828881,0.0799641,0.0782665,55640000
0.810012,0.984121,0.0795013,0.0799641,55808000
1.01115,0.839736,0.0769421,0.0795013,56004000
0.799269,1.01588,0.0745352,0.0769421,56168000
0.988155,1.00315,0.0721721,0.0745352,56368000
0.979392,0.982989,0.0698449,0.0721721,56564000
0.975516,0.968542,0.0670433,0.0698449,56764000
0.994543,0.984761,0.0645541,0.0670433,56960000
0.993667,0.967844,0.0625077,0.0645541,57160000
0.990216,0.828193,0.0611604,0.0625077,57356000
0.791832,0.982626,0.060848,0.0611604,57524000
0.988459,1.00954,0.0615965,0.060848,57720000
0.995427,0.981445,0.0627409,0.0615965,57920000
0.989896,0.840171,0.0640152,0.0627409,58116000
0.795869,0.832106,0.0650428,0.0640152,58280000
0.785672,0.997582,0.0663046,0.0650428,58448000
0.976861,0.983545,0.0675209,0.0663046,58644000
0.974422,0.992551,0.0682192,0.0675209,58844000
0.98961,0.793469,0.0688552,0.0682192,59040000
0.793361,0.831465,0.0697301,0.0688552,59204000
0.78637,0.981436,0.0703584,0.0697301,59372000
0.99047,0.998028,0.0712466,0.0703584,59568000
0.989563,0.957543,0.0713891,0.0712466,59768000
0.997072,0.814274,0.0711046,0.0713891,59964000
0.792875,0.853213,0.070408,0.0711046,60128000
0.79504,0.998408,0.0694492,0.070408,60296000
0.999376,0.991901,0.0679317,0.0694492,60492000
0.998101,0.97614,0.066244,0.0679317,60692000
1.00389,0.833081,0.0662945,0.066244,60888000
0.80155,0.846328,0.0683508,0.0662945,61052000
0.792768,0.964923,0.0695768,0.0683508,61220000
0.987253,0.856044,0.0696854,0.0695768,61416000
0.791408,0.982069,0.0701514,0.0696854,61580000
0.992772,0.966222,0.0715559,0.0701514,61780000
1.01359,0.841078,0.0749163,0.0715559,61976000
0.809194,0.965895,0.0789085,0.0749163,62144000
1.02234,0.996148,0.0794435,0.0789085,62340000
1.01425,0.971926,0.07411,0.0794435,62540000
1.00921,1.02395,0.0690415,0.07411,62736000
1.00361,0.98424,0.0683347,0.0690415,62936000
0.999024,1.00134,0.0684898,0.0683347,63132000
1.01664,0.994661,0.0678728,0.0684898,63332000
1.01594,0.801599,0.06688,0.0678728,63528000
0.80384,0.988069,0.066876,0.06688,63692000
1.01007,0.992203,0.0675047,0.066876,63892000
1.02326,0.994842,0.068159,0.0675047,64088000
1.02271,0.994711,0.0687287,0.068159,64288000
1.01866,0.819439,0.0694112,0.0687287,64484000
0.810702,0.967904,0.0703266,0.0694112,64652000
1.00146,0.993726,0.0729189,0.0703266,64848000
0.990042,0.988663,0.0725857,0.0729189,65048000
0.992366,0.976981,0.0705744,0.0725857,65244000
0.997819,0.98933,0.0691654,0.0705744,65444000
0.946287,0.99044,0.0705483,0.0691654,65640000
0.990087,0.994572,0.07069,0.0705483,65840000
0.812003,0.997064,0.068357,0.07069,66036000
0.957509,0.991138,0.0674634,0.068357,66236000
0.978369,0.970175,0.0691356,0.0674634,66432000
0.987388,0.963959,0.0731412,0.0691356,66632000
0.986281,0.827473,0.0715633,0.0731412,66828000
0.946643,0.829531,0.0616673,0.0715633,66992000
0.85736,0.988431,0.0598133,0.0616673,67160000
0.988773,1.01348,0.063504,0.0598133,67356000
0.98347,0.952935,0.0672978,0.063504,67556000
0.98138,1.00569,0.0694487,0.0672978,67752000
0.981929,1.00551,0.0710986,0.0694487,67952000
0.932835,0.997443,0.0721338,0.0710986,68148000
0.985518,0.945325,0.0737239,0.0721338,68348000
0.986022,0.825343,0.0733386,0.0737239,68544000
0.792008,0.863238,0.0718346,0.0733386,68708000
0.847893,0.940347,0.068606,0.0718346,68876000
1.01661,0.984025,0.0332601,0.068606,69072000
1.13481,0.982756,0.0621971,0.0332601,69272000
1.09391,0.956457,0.110649,0.0621971,69468000
1.04475,0.864506,0.128567,0.110649,69668000
0.907719,0.676277,0.130881,0.128567,69864000
0.652154,0.754405,0.126653,0.130881,70028000
0.725786,0.692504,0.118395,0.126653,70228000
0.653398,0.617605,0.109181,0.118395,70424000
0.588615,0.564949,0.100447,0.109181,70624000
0.463113,0.43297,0.0933079,0.100447,70820000
0.479333,0.473368,0.0887136,0.0933079,70988000
0.470279,0.345628,0.0844108,0.0887136,71184000
0.352185,0.418866,0.081371,0.0844108,71348000
0.405563,0.381707,0.0782033,0.081371,71548000
0.372379,0.337658,0.0755913,0.0782033,71744000
0.340253,0.31706,0.0741973,0.0755913,71944000
0.268006,0.28004,0.0766587,0.0741973,72140000
0.290743,0.218444,0.0779729,0.0766587,72340000
0.251603,0.200624,0.0788419,0.0779729,72536000
0.215217,0.215265,0.0782193,0.0788419,72704000
0.167839,0.167596,0.0728064,0.0782193,72900000
0.158083,0.116607,0.0654808,0.0728064,73100000
0.134258,0.13513,0.0560465,0.0654808,73296000
0.117915,0.105468,0.0468409,0.0560465,73496000
0.100196,0.0895441,0.04193,0.0468409,73692000
0.071552,0.0639434,0.0388713,0.04193,73856000
0.0699462,0.057619,0.0361904,0.0388713,74024000
0.0470939,0.015305,0.0339001,0.0361904,74220000
0.0421167,0.0323751,0.0324603,0.0339001,74384000
0.0460697,0.0444216,0.0311006,0.0324603,74584000
0.034202,0.0562185,0.0298934,0.0311006,74780000
0.0344283,0.055214,0.0286746,0.0298934,74980000
0.0287613,0.019737,0.027625,0.0286746,75176000
0.0284274,0,0.0259161,0.027625,75376000
0.0284531,0,0.0247356,0.0259161,75572000
0.0267421,0,0.0244146,0.0247356,75772000
0.0220057,0,0.0292296,0.0244146,82868000
0.0290518,0.036828,0.0278517,0.0292296,83064000
0.0260957,0.0150493,0.0244897,0.0278517,83264000
